imageName,ylabel,plane,helicopter,other,aircraft
2016-12-02T19+34+34_960Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-09T17+02+00_210Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-26T12+40+06_965Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-11-20T20+53+00_070Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-11-20T12+22+59_880Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-11-11T20+03+14_075Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-12-03T16+42+26_160Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2017-01-26T20+40+43_690Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-11-11T18+15+31_170Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-14T15+13+58_100Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2017-01-26T17+30+19_170Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-14T15+41+56_380Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-11-30T20+25+19_480Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-22T14+54+17_230Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-11-11T14+19+28_537Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-18T17+01+03_430Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-24T14+37+23_650Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-12-05T18+32+33_060Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-22T12+43+49_910Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2017-01-25T13+44+07_650Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-09-30T12+46+13_550Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-22T12+09+24_120Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2017-01-23T20+20+13_070Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-21T13+47+47_800Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-23T16+02+38_060Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2017-01-26T12+34+52_000Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-12-15T18+48+59_930Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-09-14T18+09+50_410Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-22T13+36+40_840Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-12-15T17+02+55_850Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-09-30T11+15+25_318Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-23T17+37+19_150Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-23T15+39+54_130Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2017-01-23T22+14+41_850Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-26T20+28+56_660Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-22T13+33+24_490Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-12-15T18+42+28_030Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-23T17+06+39_360Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2017-01-25T14+05+26_418Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2017-01-25T14+08+43_888Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-11-22T19+33+58_100Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-23T18+01+12_888Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-24T15+58+42_560Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-23T18+08+03_510Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-12-15T18+12+30_170Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-12-15T13+59+23_970Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-22T10+15+39_970Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-22T12+33+20_700Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-09T14+07+09_170Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-22T13+35+28_130Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2017-01-02T13+41+59_350Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-22T11+41+05_260Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-11-20T19+31+39_030Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-11-20T21+59+56_560Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-23T16+25+15_340Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-22T13+40+43_460Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-11-05T15+35+03_850Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-23T17+43+41_110Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-22T11+33+59_240Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-16T13+56+01_530Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-09-30T11+51+52_819Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-19T20+12+47_670Z,Airplane,TRUE,FALSE,FALSE,TRUE
2016-11-20T13+17+13_810Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-11-17T14+05+56_090Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-11-20T18+01+42_720Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-22T11+06+47_362Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-12-15T16+03+46_200Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-12-29T17+56+31_290Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-09-29T12+33+16_480Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2017-01-30T20+19+13_970Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-09-26T16+55+57_730Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-12-03T17+56+33_098Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-11-27T12+53+52_730Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-11-20T17+33+01_230Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-12-15T15+50+51_480Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-23T17+07+09_710Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-12-15T17+39+46_080Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-12-11T22+09+14_094Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-26T00+25+09_790Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-09-11T14+02+45_000Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-12-31T19+07+11_790Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-12T16+30+15_960Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-09-24T13+30+29_880Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-12-02T19+46+22_070Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-09-30T12+11+29_870Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-23T15+18+06_700Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-23T17+21+58_250Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-24T18+43+00_890Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-15T18+28+05_670Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-14T11+42+03_520Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-11-17T18+00+45_290Z,Airplane,TRUE,FALSE,FALSE,TRUE
2016-11-11T16+47+53_290Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-28T20+07+01_450Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-13T20+48+32_950Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-22T12+57+01_770Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-28T10+45+51_539Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-23T17+34+16_490Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2017-01-30T17+24+31_520Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-23T15+24+59_890Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-26T14+19+57_100Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-23T15+56+47_640Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2017-01-26T15+58+49_390Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-09-30T15+58+12_009Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2017-01-30T20+02+54_730Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-24T10+47+22_650Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-23T15+20+23_480Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-11-11T18+26+09_545Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-17T21+36+13_050Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-09-11T14+47+43_580Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2017-01-25T17+38+26_770Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-23T17+23+16_880Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-23T15+19+43_846Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-13T19+38+18_610Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-17T16+15+23_930Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-11-20T16+17+08_590Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2017-01-25T15+07+10_100Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-23T18+50+04_740Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-22T13+54+15_900Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-28T18+05+07_600Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-07T19+00+57_850Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-09-30T12+44+55_949Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-22T14+46+26_090Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2017-01-29T12+58+02_950Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-11-20T13+35+49_115Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-14T19+12+56_700Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2017-01-28T12+54+59_030Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-17T14+08+45_194Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-22T10+12+56_000Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-12-19T12+09+49_570Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-09-30T13+04+56_310Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-22T12+14+24_460Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-12-15T16+56+00_710Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2017-01-23T22+14+09_770Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-19T19+41+07_180Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-12-15T19+35+08_850Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2017-02-02T16+26+20_720Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-11-08T18+50+32_990Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-11-04T10+53+37_064Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-12-15T14+37+20_660Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-23T16+03+49_439Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2017-01-03T18+12+19_420Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-11-30T19+13+18_140Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2017-01-30T17+25+13_060Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-11-11T16+33+21_919Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-22T13+50+31_990Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-07T17+23+58_570Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-21T13+07+44_120Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-22T13+21+45_020Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-16T19+51+35_060Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-11-11T16+31+19_080Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-21T12+11+55_450Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-09-30T14+31+13_740Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-11-20T22+12+13_190Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-23T19+40+06_200Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-16T11+10+55_420Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-12-03T15+23+33_810Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2017-01-25T17+59+28_620Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-23T18+32+47_950Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-13T18+01+51_580Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-22T11+42+30_540Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-11-11T14+22+54_534Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-23T15+28+31_140Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-12-09T15+25+03_870Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-09-24T13+28+59_120Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-28T20+40+40_030Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-17T14+15+36_360Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2017-02-01T16+30+37_180Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-23T16+43+23_550Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-09T21+17+25_670Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-11-20T19+14+31_563Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-12-15T18+45+35_870Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-09-17T19+10+33_970Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-14T19+09+39_510Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2017-01-26T17+20+32_583Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-11-17T15+16+45_330Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-23T18+40+10_360Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2017-01-26T20+34+12_806Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2017-01-26T17+49+15_420Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-26T18+23+55_280Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-11-26T20+16+23_920Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-22T11+07+22_256Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-05T12+12+21_400Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-23T18+39+01_310Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-09-30T13+43+47_751Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-11-20T21+12+51_240Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-24T15+07+11_280Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-07T17+50+29_740Z,Airplane,TRUE,FALSE,FALSE,TRUE
2016-08-12T19+00+49_220Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-11-20T21+19+30_970Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-11-03T20+32+39_330Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-23T18+06+16_850Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-23T13+49+52_013Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-23T17+41+54_450Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-09-29T12+21+54_240Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-12-15T18+48+32_080Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-12-05T19+34+28_950Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2017-01-30T17+26+03_820Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-09-19T18+19+41_170Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-12-11T22+58+17_140Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-11-18T17+50+41_210Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-25T17+28+38_710Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2017-01-25T18+08+19_990Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-09-14T19+48+52_595Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-14T02+13+31_710Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-09-08T18+54+09_500Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2017-01-03T16+27+44_418Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-11-20T11+26+55_480Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-28T20+29+42_674Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-14T11+41+47_580Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2017-01-15T14+18+07_980Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-11-20T19+39+23_360Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-09-30T11+46+17_683Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2017-01-30T20+00+28_560Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-11-11T14+43+08_402Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-23T17+14+35_280Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-28T10+46+51_147Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-12T00+24+43_420Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-17T15+37+27_090Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-09-30T16+01+00_190Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-24T18+42+34_759Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-13T19+49+43_000Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2017-01-08T17+04+40_179Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-11-13T18+53+43_480Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2017-01-26T16+08+40_067Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-13T00+17+48_780Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-23T16+40+40_210Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2017-01-25T13+56+42_807Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-11-11T19+07+36_530Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-12-05T16+12+18_610Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-09-30T12+45+55_440Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-09-14T19+32+17_770Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2017-01-23T22+20+35_202Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-09-30T12+56+32_982Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-22T15+46+35_460Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-11-03T18+01+55_610Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-24T17+06+04_420Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-13T19+56+34_160Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2017-01-26T17+48+54_356Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2017-01-08T16+46+48_770Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-11-03T21+03+09_120Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-22T11+08+21_040Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-28T19+52+42_945Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-12T19+25+44_980Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-12-15T16+10+08_380Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-09-30T14+34+32_278Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-21T11+56+35_780Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-13T20+49+18_040Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-22T11+24+27_830Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-09-30T12+22+51_430Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-12T18+48+16_990Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-12-03T17+40+38_070Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-26T16+52+24_850Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-18T18+17+13_650Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2017-01-26T17+55+45_481Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-22T13+51+49_900Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-11-06T15+53+46_310Z,Airplane,TRUE,FALSE,FALSE,TRUE
2016-12-15T15+57+01_930Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-09-30T12+12+03_480Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-12-05T17+29+54_650Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-11-07T16+03+02_472Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-02T22+20+26_600Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-23T16+32+32_430Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-23T19+58+21_300Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-22T11+41+56_230Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-09-30T15+53+46_237Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-24T11+19+38_928Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-21T12+46+50_830Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-09-30T16+10+46_490Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-09-11T17+00+33_950Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-13T21+05+39_490Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-09-23T15+43+08_120Z,Airplane,TRUE,FALSE,FALSE,TRUE
2016-12-15T14+01+20_240Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-15T23+25+35_670Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-11-20T19+21+28_330Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-11-16T16+31+37_172Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-07T19+39+12_240Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-19T16+30+28_060Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-25T17+55+41_124Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-10T13+00+58_930Z,Airplane,TRUE,FALSE,FALSE,TRUE
2017-02-01T16+24+33_976Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-12-11T22+20+00_710Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-30T18+46+02_690Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-09-11T16+02+25_646Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-12T15+14+46_130Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-12T17+10+29_350Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2017-01-03T17+16+20_910Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-12-15T17+11+32_630Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-24T18+43+51_760Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-12-03T18+21+16_260Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-09-29T23+01+57_411Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-25T20+04+27_250Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2017-01-23T19+29+11_224Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-23T13+33+30_563Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-12-03T14+22+32_653Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-06T20+36+18_210Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-28T19+53+04_850Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-13T21+12+24_774Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2017-01-23T21+29+58_713Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-22T13+48+47_980Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-12-05T17+48+20_270Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-09-08T17+18+49_940Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-12-02T19+06+03_210Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-23T19+08+38_070Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2017-01-23T22+33+46_966Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-25T18+52+12_780Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-17T09+35+20_048Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-23T15+44+35_720Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-12-24T18+49+47_980Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-09-14T18+22+48_060Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-17T22+07+09_020Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-28T13+16+10_222Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-19T15+52+53_290Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-12-15T16+56+25_030Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-12-13T11+53+33_600Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-11-20T19+05+11_200Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-12-09T11+43+44_390Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2017-01-25T13+37+27_240Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-22T14+29+21_370Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-06T13+59+44_770Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-09-30T12+22+12_110Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-22T11+50+21_440Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-08-13T19+04+18_160Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-10-31T14+31+02_320Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-11-20T21+15+39_440Z,No aircraft,FALSE,FALSE,FALSE,FALSE
2016-11-11T16+45+11_829Z,No aircraft,FALSE,FALSE,FALSE,FALSE
